net.profit...total.assets ,current.assets...short.term.liabilities ,EBIT...total.assets ,X.gross.profit...extraordinary.items...financial.expenses....total.assets ,gross.profit...short.term.liabilities,X.gross.profit...interest....total.assets ,X.gross.profit...depreciation....total.liabilities ,gross.profit...total.assets ,gross.profit..in.3.years....total.assets ,X.net.profit...depreciation....total.liabilities ,current.assets...total.liabilities ,class
0.001839,0.81078,0.006863,0.032116,0.011929,0.006863,0.12326,0.006863,0.1149,0.11533,0.73621,0
-0.28848,0.36585,-0.28792,-0.28792,-0.25338,-0.28792,-0.1886,-0.28792,-0.29485,-0.18906,0.34312,0
0.048453,1.0511,0.059544,0.059544,0.14826,0.059544,0.15129,0.059544,0.066063,0.1337,0.66934,0
0.18716,2.7697,0.24292,0.24292,1.1996,0.24292,1.1337,0.24292,0.44443,0.89972,2.3538,0
0.13857,1.6579,0.1725,0.20817,0.29971,0.1725,0.28102,0.1725,0.1725,0.22703,1.518,0
0.083905,1.4515,0.084937,0.11227,0.30666,0.084937,0.29248,0.084937,0.10125,0.29073,0.685,0
0.16046,2.5036,0.19977,0.21248,1.4223,0.19977,0.50944,0.19977,0.30423,0.41117,0.87893,0
-0.15721,0.60281,-0.15721,-0.15721,-0.23645,-0.15721,-0.1235,-0.15721,-0.70782,-0.1235,0.48212,0
-0.013986,4.6302,-0.013458,-0.013458,-0.10157,-0.013458,0.56524,-0.013458,0.25981,0.56138,4.4776,0
0.000235,2.4081,0.005187,0.005187,0.047894,0.005187,0.13737,0.005187,-0.019535,0.12907,0.43717,0
0.083449,1.4051,0.1055,0.1055,0.27835,0.1055,0.33761,0.1055,0.19391,0.29079,1.1305,0
0.002091,0.80322,0.002091,0.0238,0.004734,0.002091,0.040717,0.002091,0.003921,0.040717,0.49417,0
0.11274,2.1064,0.11274,0.11308,0.71193,0.11274,0.21542,0.11274,0.228,0.21542,0.62984,0
0.01873,0.91028,0.019865,0.02539,0.061876,0.019865,0.10023,0.019865,-0.001553,0.098166,0.53229,0
0.015361,1.0402,0.020459,0.021329,0.052711,0.020459,0.17277,0.020459,0.071753,0.16023,0.99292,0
-0.009394,0.91862,-0.006893,-0.006893,-0.012215,-0.006893,0.14105,-0.006893,-0.006893,0.13678,0.88583,0
0.2438,1.0551,0.3032,0.34795,0.58523,0.3032,0.61125,0.3032,0.50516,0.50967,0.9348,0
0.076352,1.8142,0.098515,0.1049,0.18848,0.098515,0.17506,0.098515,0.14189,0.13977,1.5103,0
-0.074598,0.99248,-0.077904,-0.077904,-0.15735,-0.077904,0.088348,-0.077904,-0.019803,0.094991,0.98744,0
0.23404,3.4287,0.23404,0.23404,0.89149,0.23404,0.77703,0.23404,0.23404,0.77703,2.9884,0
0.00474,1.6479,0.003594,0.003594,0.013903,0.003594,0.13643,0.003594,0.024512,0.14047,1.5032,0
0.15618,1.4996,0.16973,0.18959,0.35904,0.16973,0.34096,0.16973,0.43457,0.31992,1.1009,0
0.42281,11.948,0.42281,0.42361,5.3751,0.42281,6.2658,0.42281,0.42281,6.2658,11.948,0
0.1196,0.84408,0.1196,0.13695,0.25431,0.1196,0.3301,0.1196,0.1986,0.3301,0.75152,0
0.33103,10.866,0.40813,0.41021,6.6323,0.40813,7.1028,0.40813,0.40813,5.85,10.866,0
0.22112,1.6204,0.22112,0.23783,0.4679,0.22112,0.54206,0.22112,0.42923,0.54206,1.5181,0
0.098368,1.1762,0.12494,0.12494,0.23157,0.12494,0.23691,0.12494,0.27993,0.19286,1.0521,0
0.031909,1.665,0.03907,0.03907,0.088182,0.03907,0.13952,0.03907,0.27556,0.12345,1.6551,0
-0.1817,1.014,-0.1817,-0.17576,-0.55327,-0.1817,-0.15953,-0.1817,-0.1817,-0.15953,0.32365,0
0.077948,0.63211,0.081706,0.081706,0.12426,0.081706,0.18992,0.081706,0.2335,0.18431,0.61985,0
0.14136,1.1745,0.17635,0.17798,0.21961,0.17635,0.22722,0.17635,0.17635,0.18364,1.1745,0
0.033054,1.4507,0.036958,0.061074,0.070249,0.036958,0.073055,0.036958,0.06885,0.067236,1.1375,0
0.18591,1.5395,0.18735,0.19814,0.58946,0.18735,0.41497,0.18735,0.18735,0.41202,1.0011,0
0.077181,1.5298,0.094193,0.10304,0.17197,0.094193,0.20598,0.094193,0.20815,0.17518,1.5172,0
0.2866,1.6624,0.2866,0.30433,0.88875,0.2866,0.84941,0.2866,0.54886,0.84941,1.2795,0
0.22817,3.422,0.27219,0.27241,0.93575,0.27219,0.90727,0.27219,0.27219,0.76433,3.2324,0
0.084515,1.1785,0.11101,0.12608,0.16855,0.11101,0.21574,0.11101,0.19234,0.17694,1.1366,0
-0.059146,2.7799,-0.059146,-0.03463,-0.27489,-0.059146,-0.044259,-0.059146,-0.059146,-0.044259,1.2838,0
0.15929,1.5086,0.15929,0.15929,0.38778,0.15929,0.4267,0.15929,0.2998,0.4267,1.3973,0
0.64646,3.7279,0.64646,0.64726,2.9526,0.64646,3.1289,0.64646,1.1944,3.1289,3.7279,0
0.17427,1.105,0.21913,0.21913,0.29808,0.21913,0.34786,0.21913,0.81691,0.28683,1.105,0
-0.16437,0.75663,-0.15423,-0.11197,-0.2966,-0.15423,-0.081746,-0.15423,-0.15423,-0.096747,0.58217,0
0.11218,1.7155,0.13412,0.18663,0.28749,0.13412,0.35745,0.13412,0.14936,0.31637,1.4981,0
0.13546,2.0713,0.17649,0.17649,0.58232,0.17649,0.68868,0.17649,0.26921,0.57151,1.7928,0
0.32984,1.5004,0.40844,0.41821,0.65122,0.40844,0.68434,0.40844,0.40844,0.56245,1.4593,0
0.022584,1.3544,0.030656,0.056874,0.094208,0.030656,0.08574,0.030656,0.12291,0.068487,0.94195,0
0.15872,0.43738,0.15872,0.15872,0.30116,0.15872,0.23944,0.15872,0.37069,0.23944,0.34774,0
0.056785,1.5918,0.072082,0.089752,0.14703,0.072082,0.25835,0.072082,0.072082,0.22715,1.5918,0
0.099137,1.3761,0.12261,0.13079,0.17021,0.12261,0.20065,0.12261,0.15862,0.16984,1.3012,0
0.091318,1.634,0.11606,0.17687,0.33224,0.11606,0.39187,0.11606,0.22271,0.32837,1.4653,0
0.11696,4.6033,0.14669,0.16886,0.82353,0.14669,0.87642,0.14669,0.31603,0.72257,4.2434,0
-0.01377,4.7733,-0.013624,-0.013624,-0.21706,-0.013624,0.10983,-0.013624,-0.013624,0.10931,1.0759,0
0.11918,1.9436,0.15106,0.15106,0.55333,0.15106,0.58912,0.15106,0.4422,0.49603,1.5493,0
-0.13939,1.9249,-0.13939,-0.13476,-0.33765,-0.13939,-0.17289,-0.13939,0.18477,-0.17289,1.2803,0
0.003274,2.6322,0.002142,0.002142,0.011148,0.002142,0.37634,0.002142,-0.033242,0.38215,2.5908,0
0.16883,1.445,0.20677,0.20677,0.54001,0.20677,0.62964,0.20677,0.38011,0.53056,1.445,0
-0.012424,1.2883,-0.012424,-0.012424,-0.017111,-0.012424,0.01818,-0.012424,0.25006,0.01818,1.2187,0
-0.001412,1.3525,-0.001412,0.015091,-0.002441,-0.001412,0.063445,-0.001412,0.005471,0.063445,1.2773,0
0.017596,1.0243,0.020427,0.020427,0.09192,0.020427,0.086724,0.020427,0.063256,0.08265,0.32756,0
0.25096,1.0034,0.30866,0.30866,0.53194,0.30866,0.51587,0.30866,0.49224,0.41946,0.97278,0
0.35117,1.4695,0.43771,0.44139,1.0255,0.43771,1.0886,0.43771,0.43771,0.88948,1.4428,0
0.26704,1.2464,0.26704,0.26915,0.91747,0.26704,0.32773,0.26704,0.26704,0.32773,0.4244,0
0.28071,8.4013,0.34359,0.34392,2.9336,0.34359,3.1398,0.34359,0.71682,2.6029,8.4013,0
0.035926,0.93317,0.046582,0.080583,0.083794,0.046582,0.091168,0.046582,0.075179,0.078217,0.63049,0
0.085195,3.3988,0.12888,0.25344,0.63289,0.12888,4.2562,0.12888,0.51265,4.0417,3.3988,0
-0.044462,1.4223,-0.04436,-0.042499,-0.085225,-0.04436,-0.045147,-0.04436,-0.04436,-0.04528,0.96589,0
0.007996,1.0057,0.005278,0.005278,0.007092,0.005278,0.056686,0.005278,0.040723,0.060339,1.0057,0
-0.10704,0.3958,-0.10704,-0.073802,-0.22487,-0.10704,-0.031976,-0.10704,-0.10704,-0.031976,0.17186,0
0.24201,1.2409,0.28122,0.3515,0.3755,0.28122,0.39864,0.28122,0.4328,0.34647,1.2365,0
0.214,1.5869,0.214,0.22588,0.79326,0.214,0.61372,0.214,0.28898,0.61372,0.95472,0
0.009844,2.52,0.014207,0.014207,0.09487,0.014207,0.26119,0.014207,0.084604,0.23638,2.146,0
0.13164,4.0465,0.16543,0.16543,0.89898,0.16543,0.33706,0.16543,0.16543,0.28267,1.1982,0
0.043929,2.7083,0.058722,0.058722,0.20327,0.058722,0.13908,0.058722,0.20441,0.11316,1.3709,0
0.037155,0.93331,0.050562,0.050562,0.095792,0.050562,0.1143,0.050562,0.050562,0.096479,0.6549,0
0.069762,1.3293,0.069762,0.073844,0.094011,0.069762,0.099858,0.069762,0.12476,0.099858,1.3293,0
0.074311,1.1518,0.085598,0.085598,0.10126,0.085598,0.10789,0.085598,0.13995,0.094801,1.1291,0
0.032631,0.99049,0.044289,0.044289,0.084926,0.044289,0.84817,0.044289,0.12285,0.82975,0.8164,0
0.1002,1.1998,0.1002,0.14376,0.21875,0.1002,0.27558,0.1002,0.1448,0.27558,1.0385,0
0.062933,1.0877,0.076611,0.10334,0.096573,0.076611,0.12748,0.076611,0.076611,0.11026,1.0861,0
0.10223,2.8837,0.12665,0.12665,0.5688,0.12665,0.70222,0.12665,0.21252,0.59257,2.8837,0
0.040979,0.93038,0.049973,0.049973,0.069546,0.049973,0.1277,0.049973,0.049973,0.11518,0.93038,0
0.16185,1.5241,0.19148,0.19627,0.29636,0.19148,0.315,0.19148,0.24165,0.26928,1.5195,0
0.14823,1.8508,0.19068,0.19068,0.47161,0.19068,0.59733,0.19068,0.45791,0.49234,1.8508,0
0.11728,2.2663,0.14251,0.1446,0.82718,0.14251,0.80147,0.14251,0.33324,0.6775,1.9186,0
0.098597,1.8735,0.12204,0.12204,0.35607,0.12204,0.42676,0.12204,0.37604,0.35925,1.849,0
0.10861,1.9103,0.13862,0.13862,0.41267,0.13862,0.55069,0.13862,0.29601,0.46136,1.9103,0
0.21841,1.7418,0.21841,0.24627,0.57547,0.21841,0.56076,0.21841,0.31368,0.56076,1.4354,0
-0.11783,1.2171,-0.11783,-0.099284,-0.22193,-0.11783,-0.13421,-0.11783,-0.081307,-0.13421,1.1964,0
0.057996,1.2462,0.069122,0.093385,0.17902,0.069122,0.25515,0.069122,0.11926,0.23517,0.86408,0
0.081527,0.64112,0.11107,0.12578,0.14316,0.11107,0.19199,0.11107,0.21543,0.1548,0.62608,0
-0.11027,0.63991,-0.12757,-0.096474,-0.21271,-0.12757,-0.12227,-0.12757,-0.10166,-0.095081,0.60318,0
0.099826,1.4346,0.12447,0.12447,0.30955,0.12447,0.32864,0.12447,0.19617,0.2846,1.031,0
0.008132,1.1054,0.008132,0.056603,0.016251,0.008132,0.077309,0.008132,0.008132,0.077309,0.78054,0
0.096191,4.1185,0.096191,0.098279,0.62987,0.096191,0.42801,0.096191,0.09954,0.42801,2.3212,0
0.094699,1.642,0.12285,0.12285,0.3105,0.12285,0.35866,0.12285,0.087442,0.29126,1.5555,0
0.12093,0.91992,0.15815,0.17672,0.30442,0.15815,0.32645,0.15815,0.28507,0.269,0.73762,0
0.041168,1.5172,0.041168,0.12402,0.092538,0.041168,0.30148,0.041168,0.041168,0.30148,0.82008,0
0.19558,1.3465,0.19558,0.25765,0.39695,0.19558,0.33492,0.19558,0.19558,0.33492,0.97544,0
0.070468,1.2187,0.086075,0.11363,0.15431,0.086075,0.14904,0.086075,0.12626,0.12737,0.944,0
0.11218,1.8681,0.14103,0.14103,0.47652,0.14103,0.55518,0.14103,0.40619,0.47087,1.6155,0
0.18186,1.0238,0.26011,0.34901,0.4222,0.26011,0.45675,0.26011,0.26011,0.32974,1.0238,0
0.19215,12.586,0.19215,0.2059,3.6879,0.19215,1.706,0.19215,0.19215,1.706,5.5102,0
-0.077784,0.96271,-0.080477,-0.080477,-0.13963,-0.080477,-0.046872,-0.080477,0.090236,-0.042455,0.91022,0
0.45851,4.1219,0.45851,0.4669,2.1806,0.45851,2.2196,0.45851,0.6668,2.2196,3.9407,0
0.090267,1.667,0.090267,0.096549,0.17877,0.090267,0.27632,0.090267,0.22975,0.27632,1.5556,0
0.16847,1.0608,0.20996,0.23398,0.45668,0.20996,0.44065,0.20996,0.20996,0.37319,0.79307,0
-0.062729,1.6913,-0.062729,-0.062598,-0.1095,-0.062729,-0.068318,-0.062729,0.058303,-0.068318,1.3605,0
0.11578,1.7467,0.1449,0.19469,0.35006,0.1449,0.51972,0.1449,0.1449,0.45154,1.6923,0
0.086126,13.754,0.086126,0.092123,1.3177,0.086126,0.19598,0.086126,0.24721,0.19598,1.4509,0
0.20047,2.2933,0.25202,0.28559,0.90691,0.25202,0.71657,0.25202,0.46582,0.59306,1.527,0
0.46911,3.5519,0.46911,0.48841,3.1525,0.46911,0.94194,0.46911,0.9397,0.94194,1.0612,0
0.31993,1.0935,0.31993,0.32731,0.43213,0.31993,0.44516,0.31993,0.31993,0.44516,1.0524,0
0.043697,1.2726,0.043697,0.063007,0.079317,0.043697,0.10308,0.043697,0.090616,0.10308,1.1095,0
0.10505,1.5524,0.1321,0.1321,0.2088,0.1321,0.22165,0.1321,0.1321,0.17889,1.5524,0
0.13315,1.4263,0.13315,0.13315,0.91154,0.13315,0.27743,0.13315,0.13315,0.27743,0.30866,0
0.081905,1.1744,0.095767,0.096671,0.11724,0.095767,0.1206,0.095767,0.095767,0.10412,1.141,0
0.00595,0.90903,0.008319,0.008319,0.019039,0.008319,0.19266,0.008319,0.14275,0.18724,0.90903,0
0.055134,1.2542,0.070023,0.078562,0.20909,0.070023,0.2524,0.070023,0.08804,0.22548,0.7593,0
-0.009684,1.0968,-0.009684,0.056236,-0.011903,-0.009684,0.050169,-0.009684,-0.02988,0.050169,1.0902,0
0.063606,3.5075,0.064025,0.072391,0.30785,0.064025,0.11308,0.064025,0.078174,0.1126,0.84941,0
0.11903,2.9323,0.14828,0.14828,1.0977,0.14828,1.2042,0.14828,0.47393,1.0278,2.3882,0
0.18174,2.6175,0.23297,0.25593,0.97186,0.23297,0.75492,0.23297,0.23297,0.63223,1.5028,0
0.13592,2.1466,0.16475,0.16475,0.95489,0.16475,0.49843,0.16475,0.47442,0.42364,0.96065,0
0.33666,2.2709,0.38976,0.49508,0.94204,0.38976,1.0193,0.38976,0.45527,0.89122,2.2659,0
0.18932,1.3553,0.23464,0.26662,0.99936,0.23464,1.1987,0.23464,0.23464,1.0057,1.3553,0
0.074871,2.9098,0.091182,0.091182,0.53468,0.091182,0.54183,0.091182,0.21914,0.48405,1.7579,0
0.24737,1.668,0.24737,0.24737,0.6669,0.24737,0.6717,0.24737,0.60678,0.6717,1.5555,0
0.13146,2.2501,0.16024,0.16174,0.43353,0.16024,0.24464,0.16024,0.23338,0.2014,1.2496,0
0.023182,0.89857,0.012855,0.019961,0.027538,0.012855,0.05668,0.012855,0.010242,0.068793,0.49202,0
0.17915,1.8864,0.2291,0.2291,0.97943,0.2291,0.58009,0.2291,0.35556,0.46212,1.0422,0
0.31065,2.0307,0.38812,0.38812,0.84264,0.38812,0.87923,0.38812,0.38812,0.71104,2.0307,0
0.1551,3.4328,0.1551,0.15592,0.69982,0.1551,0.69725,0.1551,0.1551,0.69725,3.4202,0
0.077779,2.0262,0.10101,0.10101,0.36781,0.10101,0.443,0.10101,0.3668,0.38155,1.4718,0
0.036796,0.95556,0.045688,0.045688,0.052126,0.045688,0.071158,0.045688,0.12824,0.061095,0.94777,0
0.086165,1.8818,0.11983,0.12536,0.26258,0.11983,0.30829,0.11983,0.28937,0.23453,1.8818,0
0.13737,3.5502,0.17183,0.17183,1.1342,0.17183,0.98197,0.17183,0.23383,0.82253,2.4887,0
0.16886,1.1706,0.16886,0.17106,0.21999,0.16886,0.18301,0.16886,0.17375,0.18301,0.95465,0
0.057247,2.0137,0.074491,0.074491,0.18602,0.074491,0.2743,0.074491,0.35462,0.23124,2.0137,0
0.034631,0.55278,0.034631,0.034631,0.047007,0.034631,0.13618,0.034631,0.013993,0.13618,0.55278,0
0.07579,1.0702,0.094359,0.11502,0.14141,0.094359,0.15166,0.094359,0.11191,0.12718,0.94159,0
0.20423,2.0926,0.20423,0.20423,0.47352,0.20423,0.47947,0.20423,0.52418,0.47947,1.92,0
0.067056,1.3828,0.083409,0.083409,0.14339,0.083409,0.19338,0.083409,0.18868,0.16527,1.3828,0
0.30718,3.1733,0.385,0.41879,1.8701,0.385,1.172,0.385,0.37591,0.96812,1.7113,0
0.2072,0.92132,0.26632,0.37757,0.47101,0.26632,0.64234,0.26632,0.26632,0.53797,0.91971,0
0.24147,1.9054,0.30971,0.3742,0.74053,0.30971,0.68367,0.30971,0.30971,0.54694,1.5968,0
0.005285,1.6637,0.007757,0.007757,0.15788,0.007757,0.34952,0.007757,0.076801,0.32741,0.73081,0
0.029586,1.3429,0.034386,0.095804,0.054918,0.034386,0.066145,0.034386,0.14316,0.059608,1.1451,0
0.013699,1.0225,0.018917,0.030659,0.023349,0.018917,0.065731,0.018917,0.018917,0.059823,0.93796,0
0.24077,1.8067,0.24077,0.24077,0.63189,0.24077,0.63473,0.24077,0.5491,0.63473,1.6103,0
0.051836,1.3489,0.065514,0.082348,0.1388,0.065514,0.18393,0.065514,0.12603,0.15519,1.3376,0
-0.045045,2.3402,-0.044656,-0.044656,-0.13147,-0.044656,-0.05867,-0.044656,0.04424,-0.059817,2.3402,0
0.11517,0.80741,0.14613,0.14613,0.2276,0.14613,0.28423,0.14613,0.35149,0.237,0.79094,0
-0.13108,0.60871,-0.13108,-0.067935,-0.16677,-0.13108,-0.091468,-0.13108,-0.24101,-0.091468,0.59162,0
0.11101,2.0421,0.13873,0.13873,0.32726,0.13873,0.41875,0.13873,0.12532,0.35541,1.9781,0
0.26562,35.255,0.32866,0.32867,11.828,0.32866,10.003,0.32866,0.32866,8.1018,29.552,0
0.006572,1.157,0.011753,0.052491,0.019883,0.011753,0.10637,0.011753,0.011753,0.099657,0.88664,0
0.15064,1.2321,0.15064,0.17405,0.29721,0.15064,0.31295,0.15064,0.28857,0.31295,1.0724,0
0.43418,2.4162,0.43418,0.4703,1.3264,0.43418,1.3491,0.43418,0.61356,1.3491,2.2676,0
0.16261,1.3334,0.16258,0.16814,0.22212,0.16258,0.22585,0.16258,0.16258,0.22588,1.3334,0
0.17771,1.9866,0.17771,0.17771,0.53423,0.17771,0.66595,0.17771,0.47432,0.66595,1.9771,0
0.41162,4.9385,0.41162,0.41162,3.6134,0.41162,2.8992,0.41162,0.77757,2.8992,3.6684,0
0.11346,4.0164,0.1409,0.1409,0.99904,0.1409,0.89987,0.1409,0.37609,0.80058,2.0497,0
0.13126,1.2785,0.13126,0.15225,0.20731,0.13126,0.20465,0.13126,0.13126,0.20465,1.0068,0
-1.5229,0.33728,-1.5229,-1.5229,-0.72866,-1.5229,-0.47794,-1.5229,-1.4834,-0.47794,0.22123,0
0.10353,10.684,0.15435,0.15435,2.303,0.15435,3.1106,0.15435,0.45167,2.3524,10.684,0
0.031761,1.3989,0.031761,0.11313,0.050394,0.031761,0.03731,0.031761,0.031761,0.03731,0.76927,0
0.093767,1.502,0.11212,0.1316,0.40316,0.11212,0.28559,0.11212,0.21193,0.24734,0.87033,0
0.000718,5.1891,0.002413,0.002413,0.02831,0.002413,0.67813,0.002413,0.018817,0.65824,5.1891,0
0.38877,3.3714,0.38877,0.41404,1.9154,0.38877,1.3643,0.38877,0.67503,1.3643,2.0643,0
0.12706,8.1225,0.13303,0.13303,1.6949,0.13303,1.9051,0.13303,0.37778,1.8362,7.3447,0
0.059153,1.7326,0.059153,0.067546,0.13232,0.059153,0.11422,0.059153,0.1018,0.11422,1.4957,0
0.11499,1.6687,0.1423,0.1423,0.40735,0.1423,0.3293,0.1423,0.35748,0.27701,1.1161,0
0.07897,1.1368,0.07897,0.10847,0.16556,0.07897,0.13763,0.07897,0.07897,0.13763,0.67104,0
0.074934,1.4046,0.092794,0.092816,0.14884,0.092794,0.13816,0.092794,0.092794,0.11297,1.2349,0
0.23044,10.008,0.28493,0.31598,3.7677,0.28493,1.7766,0.28493,0.47973,1.4493,4.5468,0
0.058808,1.0847,0.077712,0.092911,0.10559,0.077712,0.12233,0.077712,0.14907,0.096908,1.0737,0
0.1762,1.1399,0.22458,0.25074,0.53863,0.22458,0.40126,0.22458,0.43792,0.32748,0.72471,0
0.10137,7.2136,0.12752,0.13051,0.94291,0.12752,1.035,0.12752,0.12752,0.84162,7.2136,0
0.002896,2.0317,0.007,0.01769,0.029695,0.007,0.49234,0.007,0.016235,0.47615,1.8892,0
0.53911,1.8596,0.67382,0.67877,1.6501,0.67382,1.6916,0.67382,0.67382,1.3617,1.8596,0
0.40699,2.2944,0.51477,0.54416,1.8743,0.51477,1.9846,0.51477,0.51477,1.5922,2.2944,0
0.16559,3.1309,0.2246,0.27394,0.92987,0.2246,1.2884,0.2246,0.2246,1.0441,3.1309,0
0.083021,2.6871,0.10561,0.10561,0.52893,0.10561,1.0231,0.10561,0.3424,0.90993,2.6871,0
0.14867,5.0312,0.14435,0.14435,1.7712,0.14435,1.7372,0.14435,0.17688,1.7892,4.9267,0
0.065105,0.96835,0.084033,0.084033,0.10924,0.084033,0.13875,0.084033,0.24314,0.1158,0.9032,0
0.18853,0.61695,0.18853,0.21155,0.12779,0.18853,0.12281,0.18853,0.16945,0.12281,0.53068,0
0.074169,1.1911,0.074169,0.074306,0.13749,0.074169,0.47507,0.074169,0.24021,0.47507,1.0825,0
0.030371,1.095,0.038519,0.041249,0.044793,0.038519,0.062834,0.038519,0.038519,0.053516,1.0769,0
0.094354,0.85732,0.10723,0.11416,0.21498,0.10723,0.18709,0.10723,0.10212,0.17196,0.5027,0
0.01095,1.2961,0.01241,0.01241,0.031218,0.01241,0.29503,0.01241,-0.042939,0.29136,1.2961,0
0.15813,2.5248,0.18929,0.18929,0.99572,0.18929,1.0588,0.18929,0.35629,0.9089,2.3096,0
-0.017003,0.63189,-0.011407,-0.011407,-0.019352,-0.011407,0.11202,-0.011407,-0.068126,0.10252,0.63189,0
-0.063995,0.94984,-0.078498,-0.078498,-0.1254,-0.078498,-0.09071,-0.078498,-0.078498,-0.067542,0.94984,0
0.093902,1.0152,0.12165,0.12165,0.3392,0.12165,0.26961,0.12165,0.23353,0.22366,0.60299,0
0.14231,1.4539,0.17818,0.17818,0.49833,0.17818,0.37463,0.17818,0.33702,0.31871,0.81043,0
-0.061168,0.45233,-0.077161,0.027622,-0.064327,-0.077161,-0.032391,-0.077161,-0.077161,-0.019231,0.44648,0
0.13058,2.3242,0.15973,0.15992,0.53895,0.15973,0.82431,0.15973,0.2017,0.72616,2.3197,0
-0.032773,2.6658,-0.037542,-0.037542,-0.24927,-0.037542,0.019369,-0.037542,-0.071868,0.051034,2.6658,0
0.12121,1.3712,0.15347,0.15347,0.26306,0.15347,0.30119,0.15347,0.32763,0.2459,1.3712,0
0.087463,0.69963,0.087463,0.089955,0.16442,0.087463,0.23465,0.087463,0.087463,0.23465,0.43515,0
0.17151,6.0859,0.20745,0.20745,1.3081,0.20745,1.3361,0.20745,0.41323,1.1095,6.0859,0
0.019745,0.71976,0.029294,0.029294,0.091407,0.029294,0.18986,0.029294,0.029294,0.17865,0.27091,0
0.28319,5.6993,0.28319,0.31047,2.6871,0.28319,1.2916,0.28319,0.28319,1.2916,2.1427,0
0.19506,1.493,0.24067,0.24067,0.61155,0.24067,0.48421,0.24067,0.45014,0.399,1.0977,0
0.33209,0.1418,0.3907,0.3907,0.36587,0.3907,0.35144,0.3907,0.19218,0.29999,0.13294,0
-0.072434,0.96209,-0.072434,-0.065747,-0.14482,-0.072434,-0.072993,-0.072434,-0.072434,-0.072993,0.50042,0
0.12864,3.108,0.15949,0.15949,0.91266,0.15949,0.68834,0.15949,0.46585,0.58626,1.7971,0
0.18315,3.5442,0.23186,0.26578,1.2388,0.23186,1.3906,0.23186,0.38429,1.1335,3.5007,0
0.15389,3.1267,0.19054,0.19054,0.66313,0.19054,0.70822,0.19054,0.19054,0.58067,3.1267,0
0.017181,0.7967,0.021809,0.021809,0.035224,0.021809,0.065534,0.021809,0.072889,0.058953,0.70151,0
0.003334,1.2426,0.008301,0.008301,0.013378,0.008301,0.030809,0.008301,0.033966,0.023064,1.2022,0
0.03832,0.59365,0.035945,0.035945,0.04749,0.035945,0.074033,0.035945,0.038537,0.077035,0.56785,0
0.38659,1.4367,0.39257,0.43691,0.59898,0.39257,0.34627,0.39257,0.6107,0.34119,0.80064,0
0.15904,1.0171,0.20266,0.20266,0.40021,0.20266,0.55953,0.20266,0.41147,0.4749,0.99939,0
0.46566,55.877,0.57759,0.6238,37.845,0.57759,38.549,0.57759,0.93177,31.215,55.877,0
0.14241,1.379,0.14241,0.14469,0.21519,0.14241,0.22717,0.14241,0.25732,0.22717,1.3751,0
0.012474,0.98926,0.015038,0.016289,0.015911,0.015038,0.025537,0.015038,0.015038,0.022824,0.98926,0
0.19754,2.037,0.24583,0.24583,0.81503,0.24583,0.92451,0.24583,0.48959,0.78515,1.7732,0
0.12626,0.66813,0.12632,0.12632,0.27101,0.12632,0.29032,0.12632,0.18704,0.2902,0.54851,0
0.14434,1.1961,0.20598,0.20598,0.34414,0.20598,0.45444,0.20598,0.36827,0.35612,1.1419,0
0.019736,1.1389,0.022044,0.11016,0.045334,0.022044,0.065793,0.022044,-0.088234,0.06309,0.64878,0
0.022592,1.2457,0.031951,0.031951,0.056561,0.031951,0.11796,0.031951,0.15807,0.10161,1.2294,0
0.074983,1.6125,0.074983,0.078145,0.25986,0.074983,0.23894,0.074983,0.13892,0.23894,1.0703,0
0.026678,0.9654,0.032812,0.042614,0.071527,0.032812,0.11017,0.032812,0.11275,0.099803,0.74854,0
0.13531,1.1809,0.18577,0.18577,0.30158,0.18577,0.27546,0.18577,0.30073,0.2072,0.98413,0
0.008986,0.5428,0.011718,0.011718,0.012326,0.011718,0.012205,0.011718,0.011718,0.00936,0.53749,0
0.066817,7.515,0.072635,0.072635,0.79128,0.072635,1.0965,0.072635,0.19947,1.0332,7.515,0
0.078756,1.5017,0.078756,0.08004,0.13651,0.078756,1.3691,0.078756,0.19576,1.3691,1.4929,0
0.57789,3.644,0.57789,0.57789,2.2584,0.57789,2.3046,0.57789,0.57789,2.3046,3.644,0
0.3001,2.3538,0.3812,0.43155,1.0226,0.3812,1.0981,0.3812,0.66697,0.88051,2.3538,0
0.071507,1.0714,0.085801,0.085801,0.12081,0.085801,0.13533,0.085801,0.17584,0.11524,1.0695,0
0.083814,1.1429,0.10396,0.10396,0.16134,0.10396,0.14056,0.10396,0.24007,0.11419,0.96391,0
0.010818,0.9745,0.010818,0.023103,0.012345,0.010818,0.029045,0.010818,0.075217,0.029045,0.92504,0
0.10199,2.3637,0.10199,0.13195,0.38516,0.10199,0.31979,0.10199,0.10199,0.31979,1.3648,0
0.15241,2.5175,0.18967,0.18967,0.85916,0.18967,0.70364,0.18967,0.61733,0.60149,1.5236,0
0.1293,4.867,0.16161,0.16161,1.0413,0.16161,1.3346,0.16161,0.37912,1.1264,4.867,0
-0.006704,0.80974,-0.005783,-0.005783,-0.008913,-0.005783,0.045942,-0.005783,-0.005783,0.044689,0.71433,0
0.17881,2.3835,0.22229,0.22229,1.0944,0.22229,1.104,0.22229,0.48702,0.91268,2.1308,0
0.20005,3.5497,0.32154,0.32154,1.2572,0.32154,1.2536,0.32154,0.63163,0.80635,3.3422,0
